DATEADDED,Daily Average Tone
20180210,-417.83957219251334
20180211,-89.65625
20180212,-298.7148014440433
20180213,-355.31868131868134
20180214,-356.92063492063494
20180215,-285.07643312101914
20180216,-431.678445229682
20180217,-386.01229508196724
20180218,-536.9665551839465
20180219,-481.1675675675676
20180220,-555.3805309734513
20180221,-458.24727272727273
20180222,-332.77685950413223
20180223,-524.5140562248996
20180224,-209.53488372093022
20180225,-243.98181818181817
20180226,-378.0807453416149
20180227,-930.203488372093
20180228,-627.7081081081081
20180301,-372.17283950617286
20180302,-251.13196480938416
20180303,-230.70857142857142
20180304,-94.18947368421053
20180305,-411.1444866920152
20180306,-420.85113268608416
20180307,-433.08659217877096
20180308,-598.1222826086956
20180309,-531.4943820224719
20180310,-202.23684210526315
20180311,-199.93069306930693
20180312,-172.65686274509804
20180313,-965.2788461538462
20180314,-1207.8870636550307
20180315,-739.6098765432099
20180316,-674.6809651474531
20180317,-995.4266055045872
20180318,-983.4968085106383
20180319,-2002.1211970074812
20180320,-2942.697134566558
20180321,-4038.054938271605
20180322,-3159.207660652105
20180323,-1441.4270440251573
20180324,-763.6081349206349
20180325,-835.3189743589744
20180326,-1125.9378394689197
20180327,-1757.529442417926
20180328,-1155.5217391304348
20180329,-716.2260692464358
20180330,-849.4500792393027
20180331,-384.20344827586206
20180401,-394.5623268698061
20180402,-670.3316831683169
20180403,-854.932320441989
20180404,-1058.259865255053
20180405,-1677.0576230492197
20180406,-1378.337634408602
20180407,-620.2203626220363
20180408,-486.41188524590166
20180409,-1594.2780487804878
20180410,-2849.6450485436894
20180411,-2413.688657017839
20180412,-1826.742482230727
20180413,-1035.1972093023255
20180414,-644.668841761827
20180415,-407.296992481203
20180416,-580.0805152979066
20180417,-1083.665647298675
20180418,-952.2067714631197
20180419,-502.93004769475357
20180420,-418.40915805022155
20180421,-514.771978021978
20180422,-327.4456140350877
20180423,-529.8145833333333
20180424,-918.3941048034934
20180425,-1030.4185692541857
20180426,-552.5251700680273
20180427,-366.8165548098434
20180428,-270.5311203319502
20180429,-158.7405063291139
20180430,-280.0113314447592
20180501,-602.8066581306018
20180502,-800.4372549019607
20180503,-1150.1009174311926
20180504,-265.5426997245179
20180505,-136.42944785276075
20180506,-93.81379310344828
20180507,-281.016077170418
20180508,-596.1991150442478
20180509,-424.9323529411765
20180510,-971.0232558139535
20180511,-395.14004376367615
20180512,-411.53719008264466
20180513,-254.19014084507043
20180514,-368.08
20180515,-540.884531590414
20180516,-833.796320630749
20180517,-310.983164983165
20180518,-371.0282131661442
20180519,-257.54404145077723
20180520,-201.84
20180521,-448.54725274725274
20180522,-830.2852071005917
20180523,-657.706594885599
20180524,-465.6212765957447
20180525,-329.359778597786
20180526,-254.81578947368422
20180527,-52.734939759036145
20180528,-110.01796407185628
20180529,-737.7004504504505
20180530,-862.1113074204947
20180531,-418.97243107769424
20180601,-679.0508905852417
20180602,-201.61881188118812
20180603,-175.85981308411215
20180604,-338.9613636363636
20180605,-493.6290909090909
20180606,-208.87088274044797
20180607,-520.1843191196699
20180608,-498.49545454545455
20180609,-253.12
20180610,-168.25301204819277
20180611,-163.13304721030042
20180612,-279.5432098765432
20180613,-530.5809248554913
20180614,-407.6482558139535
20180615,-184.1930501930502
20180616,-96.69444444444444
20180617,-128.35294117647058
20180618,-255.52244897959184
20180619,-799.6781857451404
20180620,-372.42191142191143
20180621,-379.314465408805
20180622,-290.6179775280899
20180623,-269.3636363636364
20180624,-187.76119402985074
20180625,-342.57847533632287
20180626,-192.4726368159204
20180627,-474.00722891566267
20180628,-375.6051136363636
20180629,-300.79584775086505
20180630,-214.09677419354838
20180701,-234.6219512195122
20180702,-144.4065934065934
20180703,-283.1827411167513
20180704,-270.31188118811883
20180705,-513.1410579345088
20180706,-576.2609970674487
20180707,-393.7452229299363
20180708,-343.986301369863
20180709,-396.265625
20180710,-402.4248120300752
20180711,-453.56037735849054
20180712,-416.59327217125383
20180713,-352.7848605577689
20180714,-278.1280487804878
20180715,-77.10714285714286
20180716,-241.8131868131868
20180717,-521.5417721518987
20180718,-537.8238993710692
20180719,-1128.4132841328412
20180720,-856.6422413793103
20180721,-302.195530726257
20180722,-250.5527950310559
20180723,-248.54777070063693
20180724,-391.864406779661
20180725,-555.7554269175108
20180726,-978.7609988109393
20180727,-1405.4160475482913
20180728,-386.20557491289196
20180729,-301.92537313432837
20180730,-427.30877192982456
20180731,-773.7616099071207
20180801,-1062.721476510067
20180802,-492.85121951219514
20180803,-410.6125
20180804,-146.655
20180805,-201.47712418300654
20180806,-1061.8160535117056
20180807,-1289.184496124031
20180808,-666.4231678486998
20180809,-395.177370030581
20180810,-887.9796437659033
20180811,-392.4121621621622
20180812,-156.81196581196582
20180813,-551.5277777777778
20180814,-397.62422360248445
20180815,-287.19117647058823
20180816,-511.6523178807947
20180817,-853.1409921671018
20180818,-473.46096654275095
20180819,-258.07086614173227
20180820,-476.91266375545854
20180821,-596.8041237113403
20180822,-1032.6386898669396
20180823,-926.6748554913295
20180824,-789.7980295566502
20180825,-197.20526315789473
20180826,-166.17910447761193
20180827,-1024.0258302583027
20180828,-2015.5463917525774
20180829,-1395.417565485362
20180830,-914.7081545064377
20180831,-867.041975308642
20180901,-308.0473372781065
20180902,-241.16129032258064
20180903,-395.1590106007067
20180904,-656.394495412844
20180905,-2102.299065420561
20180906,-1201.6369346733668
20180907,-589.9975550122249
20180908,-432.2459677419355
20180909,-200.42196531791907
20180910,-378.0769230769231
20180911,-376.7198275862069
20180912,-262.1181818181818
20180913,-269.3594470046083
20180914,-416.85
20180915,-122.52941176470588
20180916,-198.15652173913043
20180917,-224.7948717948718
20180918,-308.4110671936759
20180919,-398.33003300330034
20180920,-430.67469879518075
20180921,-250.31034482758622
20180922,-289.6505376344086
20180923,-215.728
20180924,-169.1386554621849
20180925,-683.9240196078431
20180926,-246.15725806451613
20180927,-323.359477124183
20180928,-768.0886597938145
20180929,-839.0
20180930,-309.60096153846155
20181001,-600.719387755102
20181002,-566.1825726141079
20181003,-787.9554455445544
20181004,-432.9054054054054
20181005,-454.34625322997414
20181006,-337.40485829959516
20181007,-234.68421052631578
20181008,-265.75847457627117
20181009,-250.67942583732057
20181010,-622.861985472155
20181011,-444.3065476190476
20181012,-727.7566964285714
20181013,-565.4909090909091
20181014,-326.38759689922483
20181015,-298.2109375
20181016,-511.7667731629393
20181017,-412.2420537897311
20181018,-1038.2257001647447
20181019,-678.603066439523
20181020,-493.86015831134563
20181021,-197.42068965517242
20181022,-502.7415143603133
20181023,-512.6292682926829
20181024,-729.3566037735849
20181025,-406.709219858156
20181026,-568.5373134328358
20181027,-427.10869565217394
20181028,-150.93589743589743
20181029,-324.9003558718861
20181030,-314.9873949579832
20181031,-449.30179028132994
20181101,-504.0828220858896
20181102,-288.5501730103806
20181103,-197.05714285714285
20181104,-206.59116022099448
20181105,-399.0409556313993
20181106,-697.6578449905483
20181107,-702.7978021978022
20181108,-362.5685131195335
20181109,-141.71176470588236
20181110,-301.0542168674699
20181111,-158.9468085106383
20181112,-296.18021201413427
20181113,-562.0855855855856
20181114,-280.1904761904762
20181115,-1587.5675029868578
20181116,-1527.0533642691416
20181117,-410.9307692307692
20181118,-310.57088122605364
20181119,-598.0693877551021
20181120,-1465.1
20181121,-697.1342281879195
20181122,-610.5047438330171
20181123,-371.3419540229885
20181124,-366.54295532646046
20181125,-500.3504823151125
20181126,-789.3098591549295
20181127,-2245.2088681446908
20181128,-2101.686440677966
20181129,-819.0745542949757
20181130,-774.7100694444445
20181201,-574.4675
20181202,-189.9344262295082
20181203,-328.46153846153845
20181204,-325.52100840336135
20181205,-316.96936542669584
20181206,-515.7058823529412
20181207,-394.9389534883721
20181208,-222.72988505747125
20181209,5.776119402985074
20181210,-192.79555555555555
20181211,-286.38345864661653
20181212,-617.4548192771084
20181213,-365.67410714285717
20181214,-371.41104294478527
20181215,-307.0343137254902
20181216,-250.1094890510949
20181217,-977.5020661157025
20181218,-935.446096654275
20181219,-862.7621301775148
20181220,-821.429802955665
20181221,-693.4868154158215
20181222,-379.09180327868853
20181223,-292.2657004830918
20181224,-230.96527777777777
20181225,-87.27397260273973
20181226,-149.08695652173913
20181227,-210.11510791366908
20181228,-565.2621951219512
20181229,-411.6740088105727
20181230,-362.6666666666667
20181231,-420.511013215859
20190101,-41.94915254237288
20190102,-579.3222222222222
20190103,-388.228813559322
20190104,-236.27428571428572
20190105,-129.425
20190106,-148.5441176470588
20190107,-266.73369565217394
20190108,-426.05438066465257
20190109,-846.4774774774775
20190110,-550.6625386996905
20190111,-486.91143911439116
20190112,-172.61061946902655
20190113,-51.52040816326531
20190114,-299.0504201680672
20190115,-339.56228956228955
20190116,-223.96464646464648
20190117,-524.574025974026
20190118,-451.62152777777777
20190119,-208.92270531400968
20190120,-124.42424242424242
20190121,-337.7323529411765
20190122,-485.0863509749304
20190123,-541.4309392265193
20190124,-517.005076142132
20190125,-594.8136094674556
20190126,-188.90853658536585
20190127,-168.8372093023256
20190128,-738.195991091314
20190129,-686.5641025641025
20190130,-514.2349570200573
20190131,-463.05263157894734
20190201,-715.4456721915285
20190202,-261.74261603375527
20190203,-206.63636363636363
20190204,-416.88524590163934
20190205,-655.2373626373626
20190206,-428.94224924012155
20190207,-379.45882352941175
20190208,-260.56762749445676
20190209,-286.6702702702703
20190210,-114.19491525423729
20190211,-141.78125
20190212,-471.33417721518987
20190213,-469.7513966480447
20190214,-646.4904306220096
20190215,-579.0108991825613
20190216,-323.6591928251121
20190217,-188.8421052631579
20190218,-1084.459420289855
20190219,-707.3865030674847
20190220,-660.7768595041322
20190221,-466.25867507886437
20190222,-275.55944055944053
20190223,-134.9659090909091
20190224,-138.472049689441
20190225,-152.7536231884058
20190226,-847.8165680473372
20190227,-307.53950953678475
20190228,-329.4555555555556
20190301,-659.0582191780821
20190302,-204.8095238095238
20190303,-155.37078651685394
20190304,-324.1436170212766
20190305,-339.7739130434783
20190306,-337.2309711286089
20190307,-491.1752411575563
20190308,-723.2828618968387
20190309,-253.5072463768116
20190310,-234.43523316062175
20190311,-223.03321033210332
20190312,-290.60199004975124
20190313,-305.09711286089237
20190314,-546.9158110882956
20190315,-936.2977941176471
20190316,-255.3181818181818
20190317,-452.60493827160496
20190318,-437.54491017964074
20190319,-1013.7573964497042
20190320,-842.1677018633541
20190321,-580.8327868852459
20190322,-457.1334894613583
20190323,-242.82584269662922
20190324,-93.6231884057971
20190325,-456.8299319727891
20190326,-892.0798122065728
20190327,-779.5301507537688
20190328,-1032.7110778443114
20190329,-552.1461988304094
20190330,-288.04761904761904
20190331,-214.20081967213116
20190401,-538.5337243401759
20190402,-640.3573770491803
20190403,-637.1090573012939
20190404,-750.8245967741935
20190405,-425.76770538243625
20190406,-359.5271739130435
20190407,-429.281512605042
20190408,-2003.0155210643015
20190409,-1727.5825242718447
20190410,-844.617067833698
20190411,-795.291754756871
20190412,-754.3901869158879
20190413,-293.90812720848055
20190414,-424.7105263157895
20190415,-252.07327586206895
20190416,-90.46218487394958
