Date,Open,High,Low,Close,Volume,RSI(14),ma7,ma20,MACD,signal_line,bollinger_high,bollinger_low,center_line,%K,%D,target,Daily Average Tone
2015-02-18,40.83399963378906,41.23400115966797,40.52000045776367,40.891998291015625,13568000,43.81525262055905,41.77228546142578,41.68410015106201,-0.17222155556816432,-0.06809844273719941,44.59053181504051,38.77766848708352,41.68410015106201,34.72048467961294,33.89234817826554,1,6.0
2015-02-19,41.0,42.487998962402344,40.75,42.34199905395508,25770500,52.319191636355875,41.60742841448103,41.835500144958495,-0.10837767941892906,-0.07615429007354535,44.54081854612333,39.130181743793656,41.835500144958495,57.23601594116365,42.1117934914813,1,2.45
2015-02-20,42.15599822998047,43.52000045776367,41.96200180053711,43.422000885009766,29910500,57.48125240399277,41.63085719517299,41.99040012359619,0.029031516957850556,-0.055117128667266174,44.68655346002526,39.29424678716712,41.99040012359619,74.00622435150171,55.32090832409276,0,3.4565217391304346
2015-02-23,43.13199996948242,43.63999938964844,41.26599884033203,41.46799850463867,42499000,47.46817986491321,41.47485678536551,42.050900077819826,-0.019517382513974724,-0.04799717943660789,44.64106225161169,39.46073790402796,42.050900077819826,43.664583984911815,58.302274759192386,0,1.7272727272727273
2015-02-24,41.45800018310547,41.45800018310547,40.34000015258789,40.821998596191406,33018000,44.69611752899774,41.50999941144671,42.02649993896485,-0.10886460548041299,-0.06017066464536892,44.653058944902625,39.39994093302707,42.02649993896485,33.63353330869182,50.434780548368444,0,33.81395348837209
2015-02-25,40.987998962402344,41.428001403808594,40.51599884033203,40.75199890136719,19547500,44.39358712660952,41.509713309151785,42.00429992675781,-0.18320938995029223,-0.08477840970635359,44.66583428026254,39.34276557325308,42.00429992675781,32.5465819377707,36.61489974379144,1,18.529411764705884
2015-02-26,40.79999923706055,42.21799850463867,40.444000244140625,41.4379997253418,32364500,48.10100346596721,41.59085627964565,42.08249988555908,-0.1846451594606151,-0.1047517596572059,44.57565216265309,39.58934760846507,42.08249988555908,46.18194782529402,37.45402102391884,0,1.0
2015-02-27,41.380001068115234,41.709999084472656,40.560001373291016,40.667999267578125,19410500,44.51352352213879,41.55885641915457,42.06389980316162,-0.2450903697024387,-0.13281948166625246,44.59317361271023,39.534625993613005,42.06389980316162,36.95813643217912,38.56222206508127,0,1.375
2015-03-02,40.540000915527344,40.667999267578125,39.16600036621094,39.465999603271484,39610500,39.554163914177266,41.14799935477121,42.00119972229004,-0.38554068861490975,-0.18336372305598392,44.715993492143355,39.28640595243672,42.00119972229004,14.878790172039755,32.67295814317096,1,2.0
2015-03-03,39.36199951171875,40.04800033569336,39.06399917602539,39.9119987487793,22161500,42.13047276682316,40.64657047816685,41.887399673461914,-0.4556082067694689,-0.23781261979868093,44.74821716182024,39.026582185103585,41.887399673461914,25.20064660022074,25.679191068146533,1,-6.157894736842105
