DATEADDED,Daily Average Tone
20160502,-5.576923076923077
20160503,18.912087912087912
20160504,21.68421052631579
20160505,29.848484848484848
20160506,1.0681818181818181
20160507,13.652173913043478
20160508,16.90909090909091
20160509,-18.390625
20160510,26.0
20160511,-5.133333333333334
20160512,23.095238095238095
20160513,-7.038834951456311
20160514,-17.942857142857143
20160515,-4.3076923076923075
20160516,10.981132075471699
20160517,-9.180327868852459
20160518,21.830601092896174
20160519,-9.643410852713178
20160520,-9.7
20160521,-5.0
20160522,2.94
20160523,-29.666666666666668
20160524,2.4705882352941178
20160525,-0.12987012987012986
20160526,-11.954198473282442
20160527,4.224489795918367
20160528,4.176470588235294
20160529,0.625
20160530,23.1875
20160531,-14.96774193548387
20160601,5.425149700598802
20160602,16.15702479338843
20160603,-24.091743119266056
20160604,10.027777777777779
20160605,7.350877192982456
20160606,-19.105263157894736
20160607,-66.8076923076923
20160608,95.14776632302406
20160609,110.86842105263158
20160610,-11.47887323943662
20160611,8.518518518518519
20160612,31.183673469387756
20160613,33.59722222222222
20160614,-79.17721518987342
20160615,1.9722222222222223
20160616,-79.98717948717949
20160617,0.9879518072289156
20160618,-5.666666666666667
20160619,-0.7857142857142857
20160620,-0.625
20160621,16.02469135802469
20160622,2.2096774193548385
20160623,-38.258620689655174
20160624,12.6
20160625,-43.94
20160626,-63.09090909090909
20160627,21.364864864864863
20160628,32.97241379310345
20160629,-19.632183908045977
20160630,-79.78571428571429
20160701,-30.373626373626372
20160702,-1.3421052631578947
20160703,2.6666666666666665
20160704,-0.6129032258064516
20160705,11.465116279069768
20160706,1.5357142857142858
20160707,-11.25
20160708,-2.7551020408163267
20160709,-1.6
20160710,3.4
20160711,68.5813953488372
20160712,25.748251748251747
20160713,-113.38775510204081
20160714,-94.27777777777777
20160715,-13.056338028169014
20160716,-17.54237288135593
20160717,2.5
20160718,-29.955223880597014
20160719,-19.466666666666665
20160720,13.957142857142857
20160721,4.0
20160722,9.783333333333333
20160723,2.096774193548387
20160724,3.6923076923076925
20160725,11.4375
20160726,-15.677018633540373
20160727,-200.22929936305732
20160728,14.646464646464647
20160729,47.63309352517986
20160730,-12.074626865671641
20160731,-1.2285714285714286
20160801,5.107692307692307
20160802,-15.539473684210526
20160803,-15.222222222222221
20160804,6.076923076923077
20160805,-61.279661016949156
20160806,-21.071428571428573
20160807,-1.5
20160808,-80.69333333333333
20160809,5.391304347826087
20160810,27.027397260273972
20160811,-42.60227272727273
20160812,-39.43835616438356
20160813,-23.647058823529413
20160814,0.0
20160815,47.074074074074076
20160816,-89.32432432432432
20160817,20.366197183098592
20160818,-9.017241379310345
20160819,-2.6951219512195124
20160820,24.14814814814815
20160821,2.769230769230769
20160822,-124.25301204819277
20160823,-16.205128205128204
20160824,-63.88636363636363
20160825,-96.84931506849315
20160826,26.385416666666668
20160827,31.353658536585368
20160828,14.59322033898305
20160829,-27.63478260869565
20160830,-33.92307692307692
