Date,Open,High,Low,Close,Volume,RSI(14),ma7,ma20,MACD,signal_line,bollinger_high,bollinger_low,center_line,%K,%D,Daily Average Tone
2015-04-22,84.31999969482422,84.73999786376953,83.6500015258789,84.62999725341797,45548000,61.93817764278266,82.95142691476005,82.63999938964844,0.7054421518909209,0.691169833378994,84.29582562081728,80.98417315847959,82.63999938964844,97.48282074918293,84.1855708573039,-1.6341463414634143
2015-04-23,84.0999984741211,85.58999633789062,82.41000366210938,82.41000366210938,73728100,51.155020012086126,82.79285648890904,82.61449966430663,0.6161157623614031,0.6761590191754758,84.26799877453091,80.96100055408236,82.61449966430663,39.08052528884309,71.81564489081232,-1.7419354838709675
2015-04-24,82.7699966430664,82.94000244140625,81.4800033569336,81.52999877929688,29660400,47.61618608783882,82.62428501674107,82.54049949645996,0.46890961737904036,0.6347091388161887,84.248158479104,80.83284051381591,82.54049949645996,22.222173503167955,52.92850651373135,-2.422360248447205
2015-04-27,81.87000274658203,82.93000030517578,81.62999725341797,81.91000366210938,25446000,49.248885678379956,82.56714303152901,82.47099952697754,0.3785472480886938,0.5834767606706898,84.16242321349056,80.77957584046452,82.47099952697754,29.501969467768692,30.268222753259938,-1.093264248704663
2015-04-28,81.83000183105469,81.9000015258789,80.2300033569336,80.68000030517578,23775300,44.42258074977561,82.55285753522601,82.34499969482422,0.2053166653498124,0.5078447416065143,84.1705567196644,80.51944266998404,82.34499969482422,8.395476446348633,20.03987313909512,-0.612565445026178
2015-04-29,80.01000213623047,81.38999938964844,79.5199966430664,80.47000122070312,26430300,43.63632772047727,82.17857251848493,82.25749969482422,0.05050284403976946,0.41637636209316536,84.25800772600732,80.25699166364112,82.25749969482422,15.65081755188177,17.84942115533306,-2.996941896024465
2015-04-30,80.01000213623047,80.95999908447266,78.31999969482422,78.7699966430664,28999000,37.80316512382134,81.48571450369698,82.11249961853028,-0.20697846767033923,0.2917053961404645,84.61877897106642,79.60622026599414,82.11249961853028,6.189782063673466,10.078692020634652,-3.2741312741312742
2015-05-01,79.23999786376953,79.76000213623047,78.11000061035156,78.98999786376953,24136400,38.940706868344485,80.68000030517578,81.98399963378907,-0.38880015618862274,0.155604285674647,84.83081170083615,79.13718756674199,81.98399963378907,11.76467588314372,11.201758499566347,-3.2203389830508478
2015-05-04,79.33000183105469,79.69000244140625,78.62999725341797,78.80999755859375,14692000,38.32312741914245,80.16571371895927,81.80249938964843,-0.5411812737461474,0.016247173790488123,84.95620193002065,78.64879684927621,81.80249938964843,9.358253316442578,9.104237087753283,-2.4814814814814814
2015-05-05,78.55000305175781,78.80000305175781,77.22000122070312,77.55999755859375,22311300,34.25968737886704,79.59857068743024,81.56449928283692,-0.7541159809636184,-0.1378254571603332,85.2066781024324,77.92232046324143,81.56449928283692,4.062085259673021,8.395004819753135,-2.56957928802589
2015-05-06,77.97000122070312,78.80999755859375,77.05000305175781,78.0999984741211,28663000,37.350140637438116,79.05428423200335,81.35549926757812,-0.8692742571065963,-0.2841152171495859,85.27836910906264,77.43262942609361,81.35549926757812,12.29503803086423,8.57179220232664,-1.7967914438502677
2015-05-07,78.0,78.94000244140625,77.55999755859375,78.43000030517578,19749400,39.23025541261214,78.73285566057477,81.16849937438965,-0.9232667859993597,-0.41194553091954067,85.27070111208569,77.06629763669362,81.16849937438965,16.159231127954158,10.838784806163831,-2.072847682119205
2015-05-08,79.0999984741211,79.2300033569336,78.02999877929688,78.51000213623047,19943600,39.70267788463381,78.4528557913644,80.9919994354248,-0.9486651536118558,-0.5192894554580038,85.23052143121022,76.75347743963938,80.9919994354248,17.096021455232215,15.183430204683566,-4.344978165938865
2015-05-11,78.4800033569336,79.02999877929688,77.93000030517578,78.01000213623047,18874100,37.728581407710024,78.3442851475307,80.7419994354248,-0.9976392005605419,-0.6149594044785114,85.06392762862113,76.42007124222847,80.7419994354248,11.241215915608468,14.832156166264975,-3.006578947368421
2015-05-12,77.87000274658203,77.88999938964844,76.79000091552734,77.45999908447266,21285300,35.629916247169206,78.12571389334542,80.43899955749512,-1.0685149599846397,-0.7056705155797371,84.78902015131311,76.08897896367714,80.43899955749512,7.6136195166949445,11.983618962511905,-3.490494296577946
2015-05-13,77.72000122070312,78.52999877929688,77.6500015258789,78.44000244140625,21512300,41.838020525003,78.07285744803292,80.22549972534179,-1.0336906865018705,-0.7712745497641638,84.52759927986656,75.92340017081702,80.22549972534179,26.829286447097296,15.22804062646693,-1.8060453400503775
2015-05-14,78.94000244140625,81.8499984741211,78.66999816894531,81.37000274658203,49438000,55.61940466394465,78.61714390345982,80.17849998474121,-0.7608945426309646,-0.7691985483375239,84.40841438864294,75.94858558083948,80.17849998474121,74.59287111292251,36.345259025571615,-2.111842105263158
2015-05-15,81.41000366210938,81.5199966430664,80.18000030517578,80.41999816894531,27069900,51.36929640498123,78.94857243129185,80.16049995422364,-0.614278048154631,-0.7382144483009454,84.38308020503773,75.93791970340955,80.16049995422364,71.03711976207042,57.4864257740301,-2.1152882205513786
2015-05-18,80.33000183105469,81.37999725341797,80.2300033569336,80.87999725341797,21613700,53.23280306771415,79.29857199532645,80.05,-0.455712171975577,-0.6817139930358718,84.07100590342235,76.02899409657765,80.05,80.83000615176773,75.48666567558692,-2.2658227848101267
2015-05-19,81.25,81.69000244140625,80.55000305175781,80.62999725341797,17955400,52.065093669497024,79.60142844063895,79.9004997253418,-0.3462293667415537,-0.6146170677770082,83.58796261838081,76.21303683230279,79.9004997253418,75.88929230546542,75.91880607310122,-2.262135922330097
2015-05-20,80.47000122070312,81.0999984741211,79.45999908447266,80.55000305175781,23056900,51.674491335721626,79.96428571428571,79.69650001525879,-0.2628879101608277,-0.5442712362537722,82.70343543213642,76.68956459838117,79.69650001525879,74.3083784664005,77.00922564121124,-2.9572649572649574
2015-05-21,80.19000244140625,80.91999816894531,80.08000183105469,80.4800033569336,13402700,51.3117248855372,80.39571489606585,79.6,-0.20018004478971818,-0.47545299796096135,82.36668875706718,76.83331124293281,79.6,72.92498462058067,74.3742184641489,-3.402654867256637
2015-05-22,80.3499984741211,81.30999755859375,80.25,80.54000091552734,19567900,51.62519220685529,80.69571467808315,79.55050010681153,-0.14398256673602816,-0.40915891171597474,82.21067059146101,76.89032962216204,79.55050010681153,74.11070769453458,73.78135692717196,-2.9788135593220337
2015-05-26,80.43000030517578,80.5999984741211,79.08000183105469,79.33000183105469,16321300,45.29196340700309,80.40428597586495,79.42150001525879,-0.19483652010789854,-0.3662944333943595,81.8517706597236,76.99122937079397,79.42150001525879,50.197670771865916,65.74445436232709,-3.3173076923076925
2015-05-27,79.5999984741211,80.66000366210938,79.43000030517578,80.55000305175781,14160900,51.72277390186875,80.42285810198102,79.4150001525879,-0.13513696716528045,-0.32006294014854375,81.83243384086596,76.99756646430983,79.4150001525879,74.3083784664005,66.20558564426703,-2.058394160583941
2015-05-28,80.25,81.06999969482422,80.0,80.1500015258789,11982000,49.661569368463,80.31857299804688,79.39900016784668,-0.1187327443639532,-0.2797969009916257,81.79240811305324,77.00559222264012,79.39900016784668,66.40320615659265,63.636418464953046,-2.203821656050956
2015-05-29,79.94999694824219,80.06999969482422,78.87999725341797,79.19000244140625,16134600,45.02412786794186,80.11285945347377,79.42000045776368,-0.18110847689219156,-0.2600592161717389,81.79828649324506,77.0417144222823,79.42000045776368,47.43088308022629,62.71415590107318,-2.783549783549784
2015-06-01,79.30000305175781,80.37999725341797,78.66000366210938,80.29000091552734,18119000,50.70443478764916,80.07571629115513,79.48500061035156,-0.14016527251129673,-0.23608042743965046,81.88369694385305,77.08630427685007,79.48500061035156,69.16999384823227,61.00136102835042,-4.928020565552699
2015-06-02,79.76000213623047,81.3499984741211,79.55999755859375,80.44000244140625,18923300,51.441244763988934,80.07000187465123,79.56650085449219,-0.09452400464974176,-0.20776914288166876,81.97864820004567,77.15435350893871,79.56650085449219,66.42864149449048,61.00983947431637,-2.940379403794038
2015-06-03,81.3499984741211,82.52999877929688,81.25,82.44000244140625,31775000,60.02138512339588,80.3414306640625,79.81050109863281,0.10185617962524418,-0.14584407838028618,82.34555563824482,77.2754465590208,79.81050109863281,97.6745102987099,77.75771521381091,-2.09811320754717
2015-06-04,82.13999938964844,82.94999694824219,81.51000213623047,82.05000305175781,20863900,57.873909308790985,80.73000226702008,80.00800132751465,0.22344348175334972,-0.07198656635355902,82.59419275722203,77.42180989780726,80.00800132751465,79.0210884619899,81.0414134183968,-1.703971119133574
2015-06-05,81.87000274658203,82.45999908447266,81.51000213623047,82.13999938964844,16143100,58.245166282347896,80.95714460100446,80.19350128173828,0.3233370191298661,0.007078150743126017,82.83202565742862,77.55497690604794,80.19350128173828,81.11890847913384,85.93816907994459,-1.4696969696969695
2015-06-08,81.81999969482422,82.0,80.12999725341797,80.66999816894531,16915500,50.42763537800456,81.03142983572823,80.30150108337402,0.2806513795923422,0.06179279651296926,82.8300838948748,77.77291827187324,80.30150108337402,46.85309213264141,68.99769635792175,-3.9627659574468086
2015-06-09,80.5999984741211,81.19000244140625,79.31999969482422,80.66999816894531,16497500,50.42763537800456,81.24285779680524,80.43450088500977,0.24400990839237124,0.09823621888884966,82.73666069291616,78.13234107710338,80.43450088500977,46.85309213264141,58.275030914805576,-1.9367088607594936
2015-06-10,80.83000183105469,82.5999984741211,80.80999755859375,82.16000366210938,21531200,57.1832243423219,81.51000104631696,80.6695011138916,0.33138230040101746,0.14486543519128323,82.64560311665302,78.69339911113018,80.6695011138916,81.58520926626095,58.43046451051462,-1.1325301204819278
2015-06-11,82.30999755859375,82.9000015258789,81.36000061035156,81.83000183105469,18656800,55.383053824799255,81.70857238769531,80.83900108337403,0.369735084820519,0.1898393651171304,82.58979452735424,79.08820763939381,80.83900108337403,73.89284685344782,67.44371608411676,-2.156756756756757
2015-06-12,81.37000274658203,82.08999633789062,81.19999694824219,81.52999877929688,11417900,53.72715848688556,81.57857186453683,80.84700088500976,0.37163819002525145,0.2261991300987546,82.60885351961558,79.08514825040395,80.84700088500976,66.89975777968266,74.12593796646384,-3.218978102189781
2015-06-15,80.55000305175781,80.93000030517578,80.06999969482422,80.70999908447266,18805100,49.38115629602849,81.38714272635323,80.86150093078614,0.30348095274926834,0.24165549462885738,82.61380550919772,79.10919635237455,80.86150093078614,47.78551586525295,62.859373499461164,-0.8729508196721312
2015-06-16,80.81999969482422,81.51000213623047,80.44999694824219,81.05999755859375,13693700,51.195796149427316,81.23285675048828,80.87050094604493,0.27454304167659416,0.24823300403840473,82.62494076943119,79.11606112265866,80.87050094604493,55.9440012235505,56.87642495616206,-2.0570342205323198
2015-06-17,81.76000213623047,82.22000122070312,81.33999633789062,81.79000091552734,18350300,54.83280791992902,81.39285714285714,80.92850112915039,0.3069760795183356,0.25998161913439094,82.7235305557796,79.13347170252118,80.92850112915039,72.96042312083628,58.89664673654661,-2.386138613861386
2015-06-18,81.63999938964844,83.19000244140625,81.56999969482422,82.91000366210938,26782600,59.78456324816597,81.71285792759487,81.04650115966797,0.4182332247966798,0.2916319402668487,83.02717097373666,79.06583134559928,81.04650115966797,93.81900982895331,74.24114472444673,-1.4642857142857142
2015-06-19,82.83000183105469,82.9800033569336,82.12000274658203,82.51000213623047,23353200,57.36567696496441,81.76285770961216,81.14800109863282,0.46872535963358075,0.32705062414019515,83.2085900997446,79.08741209752104,81.14800109863282,82.42894515316935,83.06945936765301,-1.9310344827586208
2015-06-22,83.41000366210938,84.97000122070312,83.30999755859375,84.73999786376953,29383100,65.69810498375756,82.17857142857143,81.35800094604492,0.6808345220629377,0.39780740372474366,83.9224078161554,78.79359407593445,81.35800094604492,95.92914522447293,90.72570006886524,-2.348148148148148
2015-06-23,84.95999908447266,87.97000122070312,84.76000213623047,87.87999725341797,50667900,73.53987786296985,83.08571406773159,81.78550071716309,1.0897423981027714,0.5361944026003492,85.46380052316628,78.1072009111599,81.78550071716309,98.95949189123397,92.43919408962545,-1.931330472103004
2015-06-24,87.66000366210938,89.25,87.44999694824219,88.86000061035156,41370200,75.42795660683653,84.25,82.20100059509278,1.4758700058312115,0.7241295232465217,86.94902626057791,77.45297492960765,82.20100059509278,96.07251382011378,96.98705031194025,-0.6454545454545455
2015-06-25,89.26000213623047,89.4000015258789,87.83999633789062,87.9800033569336,27302000,70.55917610088378,85.2385722569057,82.59250068664551,1.6913733933135262,0.9175782972599227,87.8621034782468,77.32289789504422,82.59250068664551,85.91271913690976,93.64824161608585,-0.1930379746835443
2015-06-26,88.12000274658203,88.33999633789062,86.83000183105469,88.01000213623047,38214600,70.62877731719325,86.12714385986328,83.03350067138672,1.843333233212931,1.1027292844505245,88.56027687135766,77.50672447141578,83.03350067138672,86.2103260203178,89.3985196591138,-1.4406779661016949
2015-06-29,86.61000061035156,87.5,85.7300033569336,85.80000305175781,35957900,59.47386357861195,86.54000091552734,83.30900077819824,1.7650872180398665,1.235200871168393,88.81054627298354,77.80745528341293,83.30900077819824,61.414814923845086,77.84595336035757,-0.1954887218045112
2015-06-30,86.5999984741211,86.69999694824219,85.56999969482422,85.7699966430664,23016500,59.33683362669337,87.0057144165039,83.57550048828125,1.681274732318741,1.3244156433984626,89.01130625075768,78.13969472580482,83.57550048828125,61.09320288952017,69.57278127789438,-0.1536885245901639
2015-07-01,86.7699966430664,87.94999694824219,86.48999786376953,86.91000366210938,25260000,62.83987088037291,87.31571524483817,83.7990005493164,1.687390584257841,1.3970106315703383,89.39489961011118,78.20310148852163,83.7990005493164,73.31192524012553,65.27331435116362,-1.568922305764411
2015-07-02,87.4000015258789,87.44000244140625,86.33999633789062,87.29000091552734,16908800,63.95455439171397,87.23143005371094,84.06100044250488,1.7032658550325408,1.458261676262779,89.7938120375745,78.32818884743526,84.06100044250488,77.3847781751931,70.5966354349463,-0.7048458149779736
2015-07-06,86.48999786376953,88.19000244140625,86.38999938964844,87.55000305175781,24635900,64.73404546835107,87.0442875453404,84.33150062561035,1.7170342192985402,1.5100161848699312,90.18547587502712,78.47752537619357,84.33150062561035,79.32963655969891,76.67544665833921,-0.9117647058823528
2015-07-07,87.80000305175781,87.8499984741211,85.2300033569336,87.22000122070312,33059900,62.87552856738628,86.9357158115932,84.65900077819825,1.6819291253567314,1.5443987729672912,90.38851802754321,78.92948352885328,84.65900077819825,72.95286722116995,76.55576065202068,-1.3187919463087248
2015-07-08,86.29000091552734,86.75,85.44999694824219,85.6500015258789,24399300,54.81277384163361,86.59857286725726,84.90800094604492,1.5100157099991662,1.5375221603736664,90.34797812515572,79.46802376693412,84.90800094604492,52.10729089325281,68.12993155804058,-0.379746835443038
2015-07-09,86.7300033569336,87.5999984741211,85.6500015258789,85.87999725341797,23307400,55.70880696028309,86.61000061035156,85.09400062561035,1.3764647934970782,1.505310686998349,90.39811466434091,79.78988658687979,85.09400062561035,51.64828485313413,58.90281432251899,-0.8214285714285714
2015-07-10,87.3499984741211,88.22000122070312,86.7699966430664,87.94999694824219,23245900,62.84905696151059,86.92142922537667,85.40000038146972,1.421272856867489,1.488503120972177,90.62108146744416,80.17891929549529,85.40000038146972,76.19041653460347,59.98199742699683,-2.390909090909091
2015-07-13,88.66000366210938,90.22000122070312,88.41999816894531,90.0999984741211,29976700,68.52474444597085,87.37714276994977,85.82850036621093,1.6116921409814609,1.513140924974034,91.11507323458687,80.54192749783499,85.82850036621093,97.80214712996383,75.21361617256717,-3.441558441558441
2015-07-14,90.45999908447266,90.80000305175781,89.6500015258789,89.68000030517578,26627800,66.39095834532608,87.71857125418526,86.2770004272461,1.7090100493488336,1.552314749848994,91.26400782200628,81.28999303248591,86.2770004272461,79.892229659855,84.62826444147413,-2.595477386934673
2015-07-15,90.0,90.98999786376953,89.41999816894531,89.76000213623047,30886600,66.60427831035604,88.03428540910993,86.71200065612793,1.7721622883037185,1.596284257539939,91.3050582818862,82.11894303036965,86.71200065612793,78.64588714313341,85.44675464431744,-3.1502890173410405
