DATEADDED,Daily Average Tone
20151004,-1.5179856115107915
20151005,-0.817351598173516
20151006,-0.8741007194244604
20151007,-0.8686440677966102
20151008,-1.3180661577608141
20151009,-1.7870722433460076
20151010,-2.7169811320754715
20151011,-2.5033112582781456
20151012,-1.846774193548387
20151013,-2.616580310880829
20151014,-2.645669291338583
20151015,-2.6742671009771986
20151016,-3.063451776649746
20151017,-2.643835616438356
20151018,-2.056451612903226
20151019,-3.0062111801242235
20151020,-1.482233502538071
20151021,-1.855421686746988
20151022,-3.3518518518518516
20151023,-1.8681318681318682
20151024,-1.6326530612244898
20151025,-1.3387096774193548
20151026,-2.3093922651933703
20151027,-3.1056511056511056
20151028,-1.6795252225519288
20151029,-3.5925925925925926
20151030,-2.4456521739130435
20151031,-2.2330827067669174
20151101,-1.1153846153846154
20151102,-4.454545454545454
20151103,-2.781115879828326
20151104,-1.4980544747081712
20151105,-2.0952380952380953
20151106,-1.7615176151761518
20151107,-1.9008264462809918
20151108,-2.596638655462185
20151109,-1.7461300309597523
20151110,-1.9618874773139745
20151111,-2.2916666666666665
20151112,-1.2925925925925925
20151113,-2.2404692082111435
20151114,-2.356164383561644
20151115,-3.048888888888889
20151116,-2.524137931034483
20151117,-1.7011764705882353
20151118,-2.755514705882353
20151119,-2.5802197802197804
20151120,-1.4917127071823204
20151121,-1.4848484848484849
20151122,-2.6444444444444444
20151123,-2.9166666666666665
20151124,-4.044543429844098
20151125,-3.8396039603960395
20151126,-4.96526508226691
20151127,-4.6253602305475505
20151128,-3.127388535031847
20151129,-2.867816091954023
20151130,-1.6779661016949152
20151201,-2.1454545454545455
20151202,-0.6833333333333333
20151203,-1.621031746031746
20151204,-3.1646341463414633
20151205,-3.2401315789473686
20151206,-3.7554744525547443
20151207,-2.904
20151208,-3.1576576576576576
20151209,-3.1092436974789917
20151210,-3.08649468892261
20151211,-3.0898058252427183
20151212,-3.0344827586206895
20151213,-3.4979591836734696
20151214,-4.46078431372549
20151215,-3.1941964285714284
20151216,-2.8508914100486225
20151217,-2.4906832298136647
20151218,-3.670391061452514
20151219,-2.6861702127659575
20151220,-3.2439024390243905
20151221,-3.316666666666667
20151222,-2.450261780104712
20151223,-2.5247524752475248
20151224,-1.5952380952380953
20151225,-2.7162162162162162
20151226,0.1323529411764706
20151227,-2.3411764705882354
20151228,-2.431654676258993
20151229,-2.7522935779816513
20151230,-3.1846965699208445
20151231,-2.6315789473684212
20160101,-1.1347517730496455
20160102,-1.5778894472361809
20160103,-1.394736842105263
20160104,-1.264
20160105,-2.996309963099631
20160106,-3.13768115942029
20160107,-3.1253918495297808
20160108,-3.161111111111111
20160109,-3.252688172043011
20160110,-1.8273809523809523
20160111,-1.2211538461538463
20160112,-2.329004329004329
20160113,-3.6359649122807016
20160114,-2.7804878048780486
20160115,-1.7606177606177607
20160116,-3.32
20160117,-3.0964912280701755
20160118,-4.231527093596059
20160119,-3.176904176904177
20160120,-2.997711670480549
20160121,-3.0708446866485013
20160122,-2.0825688073394497
20160123,-3.806603773584906
20160124,-2.6547619047619047
20160125,-1.0
20160126,-2.9489795918367347
20160127,-1.4391304347826086
20160128,-1.353562005277045
20160129,-2.6733067729083664
20160130,-1.9634146341463414
20160131,-2.0128205128205128
20160201,-2.830357142857143
20160202,-2.111464968152866
20160203,-1.3915343915343916
20160204,-0.6654929577464789
20160205,-3.2569974554707377
20160206,-4.917197452229299
20160207,-4.1085714285714285
20160208,-2.1979949874686717
20160209,-1.61980198019802
20160210,-2.1812688821752264
20160211,-1.6085106382978724
20160212,-2.1733333333333333
20160213,-1.0559701492537314
20160214,-0.8132530120481928
20160215,-1.444915254237288
20160216,-3.4474708171206228
20160217,-3.6943521594684388
20160218,-1.179144385026738
20160219,-1.7455089820359282
20160220,-1.9777777777777779
20160221,-2.774436090225564
20160222,-2.217171717171717
20160223,-2.588582677165354
20160224,-1.4469453376205788
20160225,-2.256513026052104
20160226,-2.7605893186003683
20160227,-2.4415204678362574
20160228,-2.7250996015936253
20160229,-2.724907063197026
20160301,-3.146726862302483
20160302,-3.5849056603773586
20160303,-4.46215139442231
20160304,-4.34982332155477
20160305,-4.6147186147186146
20160306,-3.2761194029850746
20160307,-2.353488372093023
20160308,-1.712962962962963
20160309,-2.3404255319148937
20160310,-2.2982954545454546
20160311,-2.6804123711340204
20160312,-4.148648648648648
20160313,-3.4789915966386555
20160314,-2.251572327044025
20160315,-3.044973544973545
20160316,-3.023880597014925
20160317,-2.3063829787234043
20160318,-1.864864864864865
20160319,-2.3361344537815127
20160320,-1.1811023622047243
20160321,-2.563775510204082
20160322,-2.3828125
20160323,-2.3856209150326797
20160324,-3.222772277227723
20160325,-3.089622641509434
20160326,-3.6373626373626373
20160327,-3.6447368421052633
20160328,-3.955223880597015
20160329,-2.7374301675977653
20160330,-3.9127906976744184
20160331,-1.8293838862559242
20160401,-3.1340482573726542
20160402,-3.1737288135593222
20160403,-4.191011235955056
20160404,-3.808270676691729
20160405,-1.920152091254753
20160406,-2.828996282527881
20160407,-2.3679775280898876
20160408,-2.19140625
20160409,-3.261437908496732
20160410,-2.8095238095238093
20160411,-1.5398230088495575
20160412,-1.3765281173594133
20160413,-0.9364406779661016
20160414,-1.2625899280575539
20160415,-1.6697819314641744
20160416,-2.588235294117647
20160417,-2.302325581395349
20160418,-2.3271604938271606
20160419,-2.9477911646586343
20160420,-2.4973821989528795
20160421,-3.020408163265306
20160422,-2.579646017699115
20160423,-2.717741935483871
20160424,-3.3986928104575163
20160425,-1.3485714285714285
20160426,-2.388185654008439
20160427,-3.207119741100324
20160428,-2.286046511627907
20160429,-2.6140350877192984
20160430,-1.4682080924855492
20160501,-2.9572649572649574
20160502,-2.176470588235294
20160503,-1.990990990990991
20160504,-2.1133004926108376
20160505,-2.2829457364341086
20160506,-2.5016722408026757
20160507,-3.2888888888888888
20160508,-1.6355932203389831
20160509,-1.9731800766283525
20160510,-2.9945054945054945
20160511,-2.860643185298622
20160512,-2.5966981132075473
20160513,-2.5671875
20160514,-1.9259259259259258
20160515,-1.3003003003003002
20160516,-1.7722222222222221
20160517,-2.509594882729211
20160518,-2.966139954853273
20160519,-1.7676579925650557
20160520,-1.6715116279069768
20160521,-2.474747474747475
20160522,-1.7787610619469028
20160523,-2.456140350877193
20160524,-3.0816618911174785
20160525,-2.781869688385269
20160526,-1.598639455782313
20160527,-1.8916256157635467
20160528,-3.493150684931507
20160529,-2.324324324324324
20160530,-2.968390804597701
20160531,-4.525233644859813
20160601,-3.2234375
20160602,-2.8027842227378192
20160603,-2.5357142857142856
20160604,-2.941666666666667
20160605,-3.7065217391304346
20160606,-2.563451776649746
20160607,-2.541254125412541
20160608,-2.5219298245614037
20160609,-2.6064981949458486
20160610,-2.6943521594684388
20160611,-2.8526315789473684
20160612,-2.1904761904761907
20160613,-1.8620689655172413
20160614,-3.107142857142857
20160615,-3.087193460490463
20160616,-4.095238095238095
20160617,-3.9946996466431095
20160618,-4.212389380530974
20160619,-4.516483516483516
20160620,-3.248041775456919
20160621,-2.8771498771498774
20160622,-2.7402985074626867
20160623,-3.0293398533007334
20160624,-3.1636363636363636
20160625,-3.420689655172414
20160626,-2.9906542056074765
20160627,-1.5323383084577114
20160628,-2.8945147679324896
20160629,-2.6157894736842104
20160630,-1.4964871194379392
20160701,-2.702970297029703
20160702,-1.5340314136125655
20160703,-4.992094861660079
20160704,-4.072100313479623
20160705,-3.6056338028169015
20160706,-3.279352226720648
20160707,-2.9144542772861355
20160708,-2.807622504537205
20160709,-3.4487632508833923
20160710,-2.905511811023622
20160711,-5.798611111111111
20160712,-4.356749311294766
20160713,-3.0220689655172412
20160714,-3.0086580086580086
20160715,-2.0601941747572816
20160716,-2.647840531561462
20160717,-4.0
20160718,-3.1707317073170733
20160719,-3.688311688311688
20160720,-2.829081632653061
20160721,-3.1289473684210525
20160722,-3.533169533169533
20160723,-4.2784313725490195
20160724,-2.8823529411764706
20160725,-3.929054054054054
20160726,-3.5707964601769913
20160727,-2.984709480122324
20160728,-3.7819148936170213
20160729,-3.47265625
20160730,-2.9210526315789473
20160731,-3.623853211009174
20160801,-3.617224880382775
20160802,-3.086505190311419
20160803,-3.030060120240481
20160804,-3.512129380053908
20160805,-2.4831460674157304
20160806,-4.191011235955056
20160807,-3.7404580152671754
20160808,-3.225806451612903
20160809,-2.213219616204691
20160810,-1.8375796178343948
20160811,-2.02734375
20160812,-2.253443526170799
20160813,-2.213270142180095
20160814,-4.539130434782609
20160815,-2.834437086092715
20160816,-3.0436363636363635
20160817,-2.323369565217391
20160818,-2.186046511627907
20160819,-1.6597633136094674
20160820,-2.1894736842105265
20160821,-2.4503311258278146
20160822,-0.9903381642512077
20160823,-2.963636363636364
