Date,Open,High,Low,Close,Volume,RSI(14),ma7,ma20,MACD,signal_line,bollinger_high,bollinger_low,center_line,%K,%D,target,Daily Average Tone
2015-04-13,67.23999786376953,69.28571319580078,67.05714416503906,67.81143188476562,44436700,68.58631039604776,62.65204075404576,61.125071334838864,0.34074875906314617,-0.4888607985298615,65.36399731304417,56.88614535663357,61.125071334838864,86.37627556955582,92.66965364340962,1,6.25
2015-04-14,68.85713958740234,69.14286041259766,67.42143249511719,68.38714599609375,28641900,69.7553851697582,63.97102083478655,61.53035717010498,0.7752512757944743,-0.23603838366499436,66.79501920228324,56.26569513792671,61.53035717010498,91.69640704293471,92.39925717817584,0,-41.68181818181818
2015-04-15,68.70428466796875,68.70428466796875,67.36428833007812,67.92285919189453,42528500,67.57139648003613,65.05571474347796,61.93707160949707,1.069801579157314,0.02512960889946733,67.82103727597216,56.053105943021976,61.93707160949707,87.40596706397271,88.49288322548769,1,-3.04040404040404
2015-04-16,76.0,81.25,75.71428680419922,80.29285430908203,104500900,82.91738498191977,67.88408170427594,62.92942867279053,2.2751633751385185,0.4751363621472776,72.80991871267298,53.048938632908076,62.92942867279053,95.79936040319176,91.63391150336635,1,23.40875912408759
2015-04-17,79.77857208251953,82.14286041259766,79.71428680419922,81.6500015258789,58306500,83.82194037789911,70.54122488839286,63.97471446990967,3.3018698209065747,1.0404830538991372,76.71797124998758,51.23145768983176,63.97471446990967,97.91854486309116,93.7079574434185,0,30.72641509433962
2015-04-20,81.78571319580078,82.30428314208984,80.38143157958984,81.05571746826172,30766400,81.7798317931934,73.15122549874442,64.96821460723876,4.021234036545636,1.6366332504284369,79.63923543192334,50.29719378255419,64.96821460723876,94.76272707372992,96.16021078000425,0,-8.407407407407407
2015-04-21,81.23428344726562,81.48428344726562,79.80000305175781,80.06285858154297,15925700,78.3457192504351,75.31183842250279,65.93564319610596,4.459810031777636,2.2012686066982767,81.85561978941806,50.015666602793864,65.93564319610596,90.59804989573585,94.42644061085225,0,82.00980392156863
2015-04-22,80.21142578125,80.71286010742188,79.5442886352539,79.66857147216797,12089700,76.9635440276051,77.00571550641742,66.7885004043579,4.721146554567341,2.7052441962720897,83.70135866701489,49.87564214170092,66.7885004043579,88.94416076007215,91.43497924317927,1,62.391891891891895
2015-04-23,79.65571594238281,80.34285736083984,78.9557113647461,79.86571502685547,12687500,77.18032045796626,78.64551108224052,67.76928615570068,4.887821702943853,3.1417596976064424,85.3149215902352,50.223650721166166,67.76928615570068,89.771105327904,89.77110532790395,0,15.16842105263158
2015-04-24,80.17285919189453,80.8085708618164,79.50714111328125,79.77143096923828,11045300,76.80806285938732,80.33816419328961,68.77028617858886,4.955184738210178,3.50444470572719,86.65308273888675,50.887489618290964,68.77028617858886,88.62223702764656,89.11250103854086,1,-53.42528735632184
2015-04-27,80.29285430908203,81.78571319580078,80.2300033569336,80.86856842041016,15246700,78.12994957232128,80.42040906633649,69.85107173919678,5.039013639572616,3.811358492496275,87.9142779580385,51.78786552035506,69.85107173919678,93.20210798158614,90.53181677904553,0,2.363636363636364
2015-04-28,80.58999633789062,81.27857208251953,79.94428253173828,80.43714141845703,8826300,76.2885520666782,80.2471433367048,70.854571723938,5.012851067668606,4.051657007530741,88.92873445889502,52.780408988980966,70.854571723938,90.75214536586049,90.85883012503102,0,0.037037037037037
2015-04-29,80.06999969482422,81.05571746826172,79.644287109375,80.40714263916016,9534700,76.154150439306,80.15448978969029,71.89857177734375,4.932833753239578,4.227892356672509,89.64410083589823,54.15304271878926,71.89857177734375,89.6653806335296,91.20654466032538,0,14.475409836065571
2015-04-30,80.23714447021484,80.8357162475586,79.12428283691406,79.5,10565100,72.02208198082221,80.07408142089844,72.92271461486817,4.741562840483368,4.330626453434681,89.92502120493717,55.92040802479918,72.92271461486817,81.60780756107287,87.3417778534876,1,21.423076923076923
2015-05-01,79.855712890625,79.9671401977539,78.894287109375,79.57571411132812,8906100,72.15787026951492,80.0608160836356,73.94378604888917,4.5437116802192605,4.373243498791597,89.93899264056674,57.94857945721159,73.94378604888917,81.73647939577626,84.33655586345952,0,-65.5609756097561
2015-05-04,79.57142639160156,79.71428680419922,78.9000015258789,79.27143096923828,7967400,70.6733425872709,79.97591836111886,74.89085750579834,4.312646598247682,4.361124118682814,89.75250588227367,60.02920912932301,74.89085750579834,79.69977760358286,81.01468818681062,1,6.470588235294118
2015-05-05,81.23857116699219,82.44285583496094,80.75714111328125,80.79285430908203,27116600,73.59814117181526,80.12183598109654,75.90578594207764,4.203832836368619,4.329665862219976,89.40625742174494,62.405314462410345,75.90578594207764,75.47767558992977,78.97131086309626,0,6.835051546391752
2015-05-06,81.02857208251953,81.21428680419922,79.52143096923828,80.07714080810547,11504500,70.05843162373378,80.00877489362445,76.75714302062988,4.013579007623434,4.266448491300667,88.9959862909392,64.51829975032057,76.75714302062988,33.33326166693183,62.83690495348145,1,-15.773333333333332
2015-05-07,80.11428833007812,80.7942886352539,79.45714569091797,80.74857330322266,10220700,71.44588170141411,80.05326516287667,77.65528602600098,3.872342514540435,4.187627295948621,88.17710972880764,67.13346232319432,77.65528602600098,52.254481658417866,53.68847297175978,1,-22.80952380952381
2015-05-08,81.04142761230469,82.1528549194336,80.96428680419922,82.0857162475586,13828500,74.02709293340332,80.29306139264789,78.51264343261718,3.8242245566641344,4.114946748091724,87.42057734837131,69.60470951686305,78.51264343261718,89.93567223801271,58.507805187787426,1,-26.547169811320757
2015-05-11,82.32428741455078,84.85713958740234,82.18571472167969,84.27857208251953,23882600,77.60282495075282,80.97571454729352,79.33600044250488,3.9178730658842653,4.075532011650233,87.10681896472622,71.56518192028355,79.33600044250488,90.2971353556911,77.49576308404052,0,-10.333333333333334
2015-05-12,83.8085708618164,83.8085708618164,82.99285888671875,83.37714385986328,11907000,73.1448859412565,81.5187759399414,80.08550033569335,3.874687474823361,4.035363104284858,86.20344978235714,73.96755088902957,80.08550033569335,75.17973599057274,85.13751452809214,0,36.86111111111112
2015-05-13,83.40428924560547,84.1971435546875,82.6914291381836,82.87285614013672,11155900,70.69809846451717,82.03326525006976,80.83300018310547,3.756468547206879,3.979584192869263,83.50922586528509,78.15677450092585,80.83300018310547,66.72258026544246,77.39981720390206,1,-8.660377358490566
2015-05-14,83.28571319580078,83.92428588867188,82.33000183105469,83.8357162475586,8898400,72.58386529230853,82.46795981270927,81.0101432800293,3.697847475196781,3.9232368493347667,83.97351541908087,78.04677114097773,81.0101432800293,82.87022287390779,74.92417970997428,1,-14.046875
2015-05-15,86.36428833007812,88.34857177734375,85.7557144165039,87.60713958740234,37053100,78.43742003598223,83.54367392403739,81.30800018310546,3.9106328564277106,3.920716050753356,85.43703007360148,77.17897029260945,81.30800018310546,92.15771244488344,80.58350519474452,1,-48.40993788819876
2015-05-18,87.5442886352539,88.53428649902344,87.02428436279297,88.26714324951172,14812000,79.27149887432051,84.61775534493583,81.66857147216797,4.0854292978859945,3.9536587001798837,86.78736491874557,76.54977802559037,81.66857147216797,97.22880429018926,90.75224653632678,0,3.164705882352941
2015-05-19,88.8885726928711,89.78571319580078,87.80999755859375,88.06857299804688,19101600,78.29027808909109,85.47244916643415,82.06885719299316,4.159980116029772,3.9949229833498614,87.83405214584315,76.30366224014318,82.06885719299316,84.23401872144167,91.20684515217141,1,-6.48936170212766
2015-05-20,88.21428680419922,89.10857391357422,87.36285400390625,88.79000091552734,12756800,79.2931096535262,86.11693899972099,82.52492866516113,4.2285315012573506,4.04164468693136,88.87220748154682,76.17764984877543,82.52492866516113,90.8578337458084,90.77355225247975,1,-14.872340425531917
2015-05-21,89.08142852783203,89.57142639160156,88.18142700195312,89.00285339355469,12767300,79.59263332600239,86.92061179024833,82.98178558349609,4.251031143187021,4.0835219781824925,89.79585145638974,76.16771971060244,82.98178558349609,92.80837279193054,89.3000750863935,0,5.727272727272728
2015-05-22,89.17857360839844,89.40714263916016,88.69285583496094,88.83856964111328,7466200,78.64705110388877,87.77285657610211,83.43514251708984,4.207109011818233,4.108239384909641,90.53503492703797,76.33525010714172,83.43514251708984,90.82986528151422,91.49869060641767,0,-21.03448275862069
2015-05-26,88.87428283691406,89.06143188476562,87.78571319580078,87.99285888671875,9646000,73.78723764467068,88.36673409598214,83.79135704040527,4.057288717525537,4.098049251432821,91.05345124723044,76.5292628335801,83.79135704040527,82.64179124322456,88.76000977222306,1,-36.97674418604651
2015-05-27,88.14286041259766,89.90714263916016,87.92857360839844,89.85713958740234,10506300,77.14057059077462,88.68816266741071,84.26235694885254,4.042388785384631,4.086917158223183,91.80949148505644,76.71522241264864,84.26235694885254,99.52150175731656,90.99771942735174,0,-56.75384615384616
2015-05-28,89.71428680419922,89.855712890625,88.93000030517578,89.50714111328125,7821800,75.19567505812157,88.86530521937779,84.7173568725586,3.956727834513771,4.0608792934813005,92.37634875771096,77.05836498740624,84.7173568725586,95.52713883281946,92.56347727778682,0,7.586956521739131
2015-05-29,89.47285461425781,90.2057113647461,88.9557113647461,89.15142822265625,12712000,73.17636775158823,89.01999882289341,85.1999282836914,3.816147681337,4.011932971052441,92.69770737018656,77.70214919719625,85.1999282836914,86.85431940920684,93.96765333311424,0,0.0769230769230769
2015-06-01,88.83714294433594,89.12142944335938,87.94428253173828,89.00285339355469,9926000,72.30300191012259,89.05040631975446,85.67128524780273,3.650665550101081,3.939679486862169,92.8750393070654,78.46753118854005,85.67128524780273,84.72698915512673,89.0361491323843,1,42.15384615384615
2015-06-02,88.71142578125,89.67857360839844,88.40571594238281,89.12999725341797,7529200,72.60433171345473,89.06856972830636,86.16421356201172,3.4895538115993503,3.8496543518096056,92.88158433075259,79.44684279327086,86.16421356201172,86.34136890490514,85.97422582307952,0,42.87719298245614
2015-06-03,89.24285888671875,89.73285675048828,88.644287109375,88.8085708618164,6237700,70.51568054537512,89.0642841884068,86.56499938964843,3.2979188192938977,3.739307245306464,92.89814852630995,80.23185025298692,86.56499938964843,82.26013164968977,84.44282990324051,1,-12.352941176470589
2015-06-04,88.37857055664062,89.42857360839844,88.04285430908203,89.34857177734375,10074400,71.97434946645828,89.2579574584961,87.02857093811035,3.153271319218632,3.622100060088898,92.7189467532663,81.3381951229544,87.02857093811035,80.73842302878599,83.11330786112693,1,-17.191176470588236
2015-06-05,89.21428680419922,90.54000091552734,89.12571716308594,90.45999908447266,11624200,74.74386475255474,89.34408024379185,87.51414222717285,3.0926696576859882,3.5162139796083163,92.60379101432467,82.42449344002104,87.51414222717285,97.7244516201835,86.90766876621971,0,-12.6875
2015-06-08,90.71428680419922,90.81571197509766,88.99571228027344,89.60428619384766,11148900,69.08338346914631,89.3579581124442,87.8900707244873,2.9416836278007423,3.4013079092468015,92.3977768454805,83.38236460349411,87.8900707244873,64.91527333711909,81.12604932869614,1,-25.227777777777774
2015-06-09,89.33428955078125,92.71428680419922,89.33428955078125,92.44999694824219,22024800,75.67961174318098,89.82918221609933,88.29864196777343,3.016874534904474,3.3244212343783364,92.90317164787207,83.6941122876748,88.29864196777343,95.06132533435601,85.90035009721949,1,-8.06936416184971
2015-06-10,93.39571380615234,98.97000122070312,93.22571563720703,95.87142944335938,57121400,80.94389983576733,90.81040736607143,88.92335624694825,3.314339239112968,3.322404835325263,94.04837479884993,83.79833769504656,88.92335624694825,72.29531490565485,77.42397119237661,0,20.57627118644068
2015-06-11,96.88999938964844,96.91857147216797,94.08714294433594,95.09428405761719,26623100,76.87360941636744,91.66244833809989,89.53442764282227,3.4476308798540174,3.347450044231014,94.54107740631763,84.5277778793269,89.53442764282227,65.34676901688806,77.56780308563293,0,-3.182795698924731
2015-06-12,94.91571044921875,95.34285736083984,94.12428283691406,94.41857147216797,10278800,73.41675662184518,92.46387699672154,90.06357040405274,3.4588694134488662,3.369733918074585,94.77764332278282,85.34949748532266,90.06357040405274,59.30514541112332,65.64907644455536,0,2.9690721649484537
2015-06-15,92.85713958740234,93.5914306640625,91.6585693359375,93.43142700195312,19054000,68.56593391836999,93.0471420288086,90.35478477478027,3.3495106496846887,3.3656892643966057,95.144872601286,85.56469694827454,90.35478477478027,49.83824181777226,58.16338541526117,1,4.857142857142857
2015-06-16,94.24285888671875,95.60713958740234,93.6914291381836,95.27285766601562,16043300,72.24936440902874,93.7346932547433,90.70507049560547,3.3725543988580853,3.3670622912889017,95.84510744156982,85.56503354964111,90.70507049560547,66.46800395526317,58.53713039471953,0,-20.685714285714287
2015-06-17,95.13285827636719,95.13285827636719,93.95714569091797,94.27143096923828,9905000,67.60947171436786,94.40142822265625,91.01521339416504,3.2722890595916567,3.348107644949453,96.22950020354014,85.80092658478995,91.01521339416504,57.38536068249741,57.89720215184423,1,-16.372549019607842
2015-06-18,94.65142822265625,95.3414306640625,94.36856842041016,94.74285888671875,8962800,68.63078361354744,94.7289799281529,91.3128562927246,3.1940493363803313,3.317295983235629,96.662919452986,85.9627931324632,91.3128562927246,61.66107214203519,61.83814559326521,0,-4.178571428571429
2015-06-19,96.24285888671875,96.41857147216797,93.82142639160156,93.87142944335938,19814900,64.57735763448514,94.44326564243862,91.55628509521485,3.0268352462301777,3.2592038358345388,96.9068161086615,86.20575408176819,91.55628509521485,53.340320043456316,57.46225095599626,1,49.02564102564103
2015-06-22,95.04285430908203,96.69285583496094,94.18856811523438,96.4142837524414,16732800,70.12259450827409,94.63183702741351,91.93507080078125,3.0641819837745743,3.220199465422546,97.5294521263364,86.3406894752261,91.93507080078125,76.6113012945429,63.87089782667809,1,9.571428571428571
2015-06-23,96.3357162475586,97.38999938964844,95.75,97.31285858154297,15626100,71.80243559507974,95.04530661446708,92.40107078552246,3.130203978374169,3.202200368012871,98.15471239762454,86.64742917342039,92.40107078552246,84.83462652636459,71.5954159547879,0,-21.0
2015-06-24,100.0142822265625,100.89142608642578,96.39714050292969,96.94428253173828,77138600,70.06236191653535,95.5471431187221,92.75542793273925,3.1168566940632303,3.1851316332229427,98.70823846688324,86.80261739859526,92.75542793273925,66.81877507303449,76.0882342979806,0,-6.593220338983051
2015-06-25,95.48143005371094,96.0,93.45857238769531,94.89142608642578,41623400,61.17060841940803,95.4926528930664,93.02464218139649,2.907119057509064,3.129529118080167,98.85115676379596,87.19812759899702,93.02464218139649,49.56166483345572,67.07168881095156,0,-8.666666666666666
2015-06-26,95.30000305175781,95.31428527832031,93.08856964111328,93.08856964111328,30314900,54.61515062249484,95.32367270333427,93.22149925231933,2.565847528303422,3.0167928001248185,98.77070833320732,87.67229017143134,93.22149925231933,32.484517931869,49.621652612786356,0,-27.53333333333333
2015-06-29,91.5057144165039,92.91285705566406,91.11714172363281,92.23143005371094,24575600,51.77429284747711,94.96489715576172,93.38292808532715,2.2008533143660003,2.8536049029730552,98.61036887200062,88.15548729865368,93.38292808532715,11.400203725602688,31.148795496975755,1,1.28125
2015-06-30,93.35713958740234,94.355712890625,92.78571319580078,93.84857177734375,16880500,56.383904638241155,94.96163177490234,93.61885681152344,2.018810995766188,2.686646121531682,98.46956484233519,88.7681487807117,93.61885681152344,27.945064337482,23.943261998317848,0,0.5757575757575758
2015-07-01,94.80571746826172,95.23857116699219,93.21857452392578,93.63571166992188,14699300,55.63015537940883,94.56469290597099,93.8602138519287,1.836198560991761,2.516556609423698,98.18093626259453,89.53949144126288,93.8602138519287,25.767307894952523,21.704191986012358,1,7.047619047619048
2015-07-02,93.99857330322266,94.19857025146484,93.21428680419922,94.0442886352539,11053000,56.82327966492007,94.0977543422154,94.09499969482422,1.7047938351295358,2.354204054564866,97.8876160009211,90.30238338872735,94.09499969482422,29.947429427812057,27.88660055341548,1,-5.307692307692308
2015-07-06,93.47285461425781,94.92857360839844,93.33999633789062,94.57142639160156,11808300,58.37835677456135,93.75877489362445,94.30057106018066,1.624464439759464,2.208256131603786,97.70903855926048,90.89210356110084,94.30057106018066,35.34053788242457,30.351758401729672,0,-41.3125
2015-07-07,95.01285552978516,95.42713928222656,92.62285614013672,94.0914306640625,21573300,56.38686658672647,93.64448983328683,94.52492828369141,1.5047256310503485,2.0675500314930986,97.17333075862344,91.87652580875938,94.52492828369141,30.429736132413836,31.90590114755011,0,39.609756097560975
2015-07-08,93.47142791748047,93.99571228027344,92.28428649902344,93.50714111328125,12990600,53.97318603521994,93.70428575788226,94.57778549194336,1.3471553109902743,1.9234710873925338,97.09750179876322,92.0580691851235,94.57778549194336,24.45191178135013,30.0740619320628,1,57.79289940828402
2015-07-09,94.9000015258789,95.84571075439453,94.28571319580078,95.72714233398438,16731400,60.8332631359563,94.20367322649274,94.57057113647461,1.3854446982244752,1.8158658095589222,97.07621743525998,92.06492483768925,94.57057113647461,47.164584528562564,34.0154108141088,1,5.554054054054054
2015-07-10,97.52285766601562,98.50285339355469,96.9000015258789,97.22856903076172,21636300,64.66868778277124,94.68652997698102,94.67728538513184,1.5194268925443453,1.7565780261560069,97.43243459481245,91.92213617545123,94.67728538513184,62.52557302704243,44.71402311231833,1,-3.1875
2015-07-13,98.09857177734375,102.3085708618164,98.07856750488281,101.08714294433594,33205200,72.20242337623934,95.75102015904018,95.01071395874024,1.914889757068181,1.788240372338442,98.92862372300425,91.09280419447623,95.01071395874024,89.08604162704182,66.25873306088222,0,-51.59615384615385
2015-07-14,101.27143096923828,101.63571166992188,99.6528549194336,100.37142944335938,19736500,69.25267983211265,96.65489741734096,95.35771408081055,2.1458092746990616,1.859754152810566,99.84291254075413,90.87251562086698,95.35771408081055,82.69084855438368,78.10082106948927,0,-11.362068965517242
2015-07-15,99.97000122070312,100.75,97.05000305175781,98.12999725341797,30898600,60.866199233577774,97.16326468331474,95.50057106018066,2.1234717502869103,1.9124976723058351,100.14503480042663,90.8561073199347,95.50057106018066,62.662734519385666,78.146541566937,1,-45.12025316455696
2015-07-16,111.0199966430664,116.48999786376953,107.68000030517578,115.80999755859375,63461000,80.70981710132068,100.2659170968192,96.57749938964844,3.492142127296688,2.228426563304006,106.53362056174538,86.6213782175515,96.57749938964844,97.31996941369125,80.89118416248682,0,-30.525
