DATEADDED,Daily Average Tone
20151020,-54.627906976744185
20151021,-21.95
20151023,1.8421052631578947
20151024,-4.266666666666667
20151025,7.964285714285714
20151026,5.912280701754386
20151027,7.487179487179487
20151028,2.689655172413793
20151029,25.313432835820894
20151030,-27.433962264150942
20151031,-93.3
20151101,-1.5
20151102,10.071428571428571
20151103,-8.884615384615385
20151104,31.982142857142858
20151105,8.380952380952381
20151106,4.46
20151107,-0.8571428571428571
20151108,4.833333333333333
20151109,-10.027777777777779
20151110,5.857142857142857
20151111,-0.7142857142857143
20151112,-1.6875
20151113,1.75
20151114,-5.0
20151116,3.44
20151117,8.85
20151118,30.77777777777778
20151119,9.54054054054054
20151120,32.0
20151121,6.585365853658536
20151122,6.75
20151123,7.48
20151124,11.541666666666666
20151125,8.4
20151126,-0.75
20151127,1.7
20151128,2.0
20151129,0.6666666666666666
20151130,5.388888888888889
20151201,12.133333333333333
20151202,11.428571428571429
20151203,6.647887323943662
20151204,4.96875
20151205,-8.521739130434783
20151206,0.9565217391304348
20151207,0.3333333333333333
20151208,11.2
20151209,-20.142857142857142
20151210,21.979591836734695
20151211,7.9
20151212,20.583333333333332
20151213,6.375
20151214,14.78
20151215,-5.785714285714286
20151216,-2.6666666666666665
20151217,14.318181818181818
20151218,-1.5625
20151219,5.9
20151220,-0.75
20151221,3.090909090909091
20151222,11.333333333333334
20151223,23.1875
20151224,0.0
20151225,-1.5
20151226,-1.0
20151227,-1.5
20151228,11.052631578947368
20151229,21.818181818181817
20151230,-7.954545454545454
20151231,6.0
20160101,1.0
20160102,2.409090909090909
20160103,6.5
20160104,16.844444444444445
20160105,-2.6875
20160106,15.625
20160107,6.818181818181818
20160108,8.357142857142858
20160109,2.0833333333333335
20160110,2.5714285714285716
20160111,3.361111111111111
20160112,2.782608695652174
20160113,18.05
20160114,1.5294117647058822
20160115,26.757575757575758
20160116,14.6875
20160117,10.285714285714286
20160118,3.4705882352941178
20160119,5.116279069767442
20160120,11.487179487179487
20160121,-3.4516129032258065
20160122,-6.75
20160123,4.285714285714286
20160124,4.625
20160125,10.095238095238095
20160126,-5.647058823529412
20160127,-10.090909090909092
20160128,3.5833333333333335
20160129,5.421052631578948
20160130,10.15
20160131,15.083333333333334
20160201,-9.939759036144578
20160202,-15.491228070175438
20160203,-12.340425531914894
20160204,-9.411764705882353
20160205,3.7777777777777777
20160206,20.666666666666668
20160207,8.166666666666666
20160208,2.2666666666666666
20160209,29.559322033898304
20160210,62.60493827160494
20160211,29.153846153846153
20160212,39.041666666666664
20160213,19.22222222222222
20160214,7.875
20160215,8.666666666666666
20160216,21.791666666666668
20160217,5.454545454545454
20160218,19.3953488372093
20160219,42.17142857142857
20160220,1.6875
20160221,1.25
20160222,18.84
20160223,2.484848484848485
20160224,14.823529411764707
20160225,2.89
20160226,-21.415841584158414
20160227,3.03125
20160228,-0.75
20160229,-1.2285714285714286
20160301,-57.3955223880597
20160302,2.622950819672131
20160303,0.3953488372093023
20160304,-8.08695652173913
20160305,7.916666666666667
20160306,5.0
20160307,6.3478260869565215
20160308,14.597014925373134
20160309,8.931818181818182
20160310,5.830188679245283
20160311,17.48076923076923
20160312,-4.333333333333333
20160313,2.4444444444444446
20160314,32.2
20160315,21.77777777777778
20160316,27.21212121212121
20160317,31.884615384615383
20160318,8.7
20160319,7.384615384615385
20160320,10.857142857142858
20160321,4.767857142857143
20160322,26.17948717948718
20160323,21.363636363636363
20160324,2.757575757575758
20160325,13.411764705882353
20160326,7.526315789473684
20160327,1.7333333333333334
20160328,13.428571428571429
20160329,20.4
20160330,1.7924528301886793
20160331,147.26829268292684
20160401,197.0957095709571
20160402,102.6896551724138
20160403,53.333333333333336
20160404,155.4939024390244
20160405,59.958333333333336
20160406,0.24752475247524752
20160407,14.09322033898305
20160408,77.55421686746988
20160409,16.446428571428573
20160410,37.58139534883721
20160411,77.37735849056604
20160412,32.42857142857143
20160413,1.8064516129032258
20160414,9.857142857142858
20160415,4.588235294117647
20160416,5.6
20160417,10.304347826086957
20160418,-6.891891891891892
20160419,30.963636363636365
20160420,8.63888888888889
20160421,67.8314606741573
20160422,32.513513513513516
20160423,5.0
20160424,4.909090909090909
20160425,10.148148148148149
20160426,23.342105263157894
20160427,11.875
20160428,17.0
20160429,17.1
20160430,10.931034482758621
20160501,10.666666666666666
20160502,20.0
20160503,16.387755102040817
20160504,56.733333333333334
20160505,46.77272727272727
20160506,19.539473684210527
20160507,-13.790697674418604
20160508,-7.27906976744186
20160509,18.1
20160510,18.166666666666668
20160511,10.487804878048781
20160512,6.081632653061225
20160513,17.40909090909091
20160514,17.555555555555557
20160515,16.833333333333332
20160516,14.37
20160517,-39.06382978723404
20160518,19.342105263157894
20160519,50.76923076923077
20160520,52.17821782178218
20160521,20.060606060606062
20160522,2.2
20160523,33.333333333333336
20160524,10.278481012658228
20160525,-12.061224489795919
20160526,-9.733333333333333
20160527,10.333333333333334
20160528,26.51851851851852
20160529,26.734375
20160530,17.551724137931036
20160531,40.95744680851064
20160601,31.685714285714287
20160602,7.84375
20160603,18.976744186046513
20160604,21.48
20160605,34.7
20160606,-1.619047619047619
20160607,-13.435897435897436
20160608,22.016393442622952
20160609,42.859375
20160610,-19.083333333333332
20160611,-63.07692307692308
20160612,-35.044444444444444
20160613,-10.057142857142857
20160614,4.645161290322581
20160615,12.447368421052632
20160616,17.324324324324323
20160617,28.31578947368421
20160618,21.6875
20160619,9.666666666666666
20160620,23.939393939393938
20160621,52.552083333333336
20160622,-2.316062176165803
20160623,-31.417391304347827
20160624,2.5535714285714284
20160625,1.7741935483870968
20160626,7.7272727272727275
20160627,-5.642857142857143
20160628,28.224137931034484
20160629,22.94736842105263
20160630,9.75
20160701,-175.80697050938338
20160702,-121.69047619047619
20160703,-55.14492753623188
20160704,-69.96428571428571
20160705,-51.93975903614458
20160706,-226.71484375
20160707,-140.36526946107784
20160708,-119.75409836065573
20160709,-32.97014925373134
20160710,-23.42622950819672
20160711,-13.616
20160712,-268.8185840707965
20160713,-111.84285714285714
20160714,-89.38461538461539
20160715,-127.79213483146067
20160716,-13.924528301886792
20160717,-5.8933333333333335
20160718,8.285714285714286
20160719,-3.5217391304347827
20160720,-11.451219512195122
20160721,130.3738019169329
20160722,22.219298245614034
20160723,3.3333333333333335
20160724,-0.34782608695652173
20160725,22.102040816326532
20160726,-19.14423076923077
20160727,31.64406779661017
20160728,-1.153061224489796
20160729,13.8
20160730,-73.07462686567165
20160731,-31.397435897435898
20160801,-3.696078431372549
20160802,-13.524390243902438
20160803,4.9787234042553195
20160804,8.029850746268657
20160805,-12.253731343283581
20160806,-9.055555555555555
20160807,3.526315789473684
20160808,-28.107692307692307
20160809,-54.69512195121951
20160810,15.731707317073171
20160811,-24.964285714285715
20160812,12.894736842105264
20160813,18.894736842105264
20160814,19.82608695652174
20160815,-74.96938775510205
20160816,-55.710144927536234
20160817,2.4285714285714284
20160818,9.46808510638298
